Varies per block?       ,    1,Unit    ,GWh    ,     2,     1,  2016  
Varies per sequence?    ,    1                                        
# of agents             ,    2                                        
Stag,Seq.,Blck,T1          ,T2                                        
   5,   1,  18, 0.64108    , 0.36084                                  
   5,   1,  19, 0.42745    , 0.20883                                  
   5,   1,  20, 0.63219    , 0.35392                                  
   5,   1,  21, 0.59234    , 0.32293                                  
   5,   1,  22, 0.42340    , 0.20652                                  
   5,   1,  23, 0.63123    , 0.35318                                  
   5,   1,  24, 0.62992    , 0.35216                                  
   6,   1,   1, 0.40975    , 0.19985                                  
   6,   1,   2, 0.63820    , 0.36305                                  
   6,   1,   3, 0.57323    , 0.31252                                  
   6,   1,   4, 0.51223    , 0.26507                                  
   6,   1,   5, 0.60496    , 0.33719                                  
   6,   1,   6, 0.44382    , 0.21933                                  
   6,   1,   7, 0.55425    , 0.29775                                  
   6,   1,   8, 0.62437    , 0.35228                                  
   6,   1,   9, 0.48658    , 0.24512                                  
   6,   1,  10, 0.61534    , 0.34526                                  
   6,   1,  11, 0.58243    , 0.31967                                  
   6,   1,  12, 0.42072    , 0.20613                                  
   6,   1,  13, 0.50261    , 0.25759                                  
   6,   1,  14, 0.41366    , 0.20209                                  
   6,   1,  15, 0.61179    , 0.34251                                  
   6,   1,  16, 0.60074    , 0.33391                                  
   6,   1,  17, 0.59137    , 0.32663                                  
   6,   1,  18, 0.61087    , 0.34178                                  
   6,   1,  19, 0.55189    , 0.29591                                  
   6,   1,  20, 0.60960    , 0.34080                                  
   6,   1,  21, 0.62040    , 0.34920                                  
   6,   1,  22, 0.57155    , 0.31120                                  
   6,   1,  23, 0.41032    , 0.20018                                  
   6,   1,  24, 0.60918    , 0.34047                                  
   7,   1,   1, 0.63585    , 0.35677                                  
   7,   1,   2, 0.45862    , 0.22664                                  
   7,   1,   3, 0.57272    , 0.30768                                  
   7,   1,   4, 0.52931    , 0.27390                                  
   7,   1,   5, 0.42400    , 0.20685                                  
   7,   1,   6, 0.60185    , 0.33032                                  
   7,   1,   7, 0.50280    , 0.25329                                  
   7,   1,   8, 0.65948    , 0.37515                                  
   7,   1,   9, 0.62948    , 0.35182                                  
   7,   1,  10, 0.51937    , 0.26617                                  
   7,   1,  11, 0.61109    , 0.33751                                  
   7,   1,  12, 0.43475    , 0.21300                                  
   7,   1,  13, 0.64518    , 0.36403                                  
   7,   1,  14, 0.62077    , 0.34504                                  
   7,   1,  15, 0.62512    , 0.34843                                  
   7,   1,  16, 0.57028    , 0.30578                                  
   7,   1,  17, 0.59060    , 0.32158                                  
   7,   1,  18, 0.64108    , 0.36084                                  
   7,   1,  19, 0.42745    , 0.20883                                  
   7,   1,  20, 0.63219    , 0.35392                                  
   7,   1,  21, 0.59234    , 0.32293                                  
   7,   1,  22, 0.42340    , 0.20652                                  
   7,   1,  23, 0.63123    , 0.35318                                  
   7,   1,  24, 0.62992    , 0.35216                                  
   8,   1,   1, 0.63585    , 0.35677                                  
   8,   1,   2, 0.45862    , 0.22664                                  
   8,   1,   3, 0.57272    , 0.30768                                  
   8,   1,   4, 0.52931    , 0.27390                                  
   8,   1,   5, 0.42400    , 0.20685                                  
   8,   1,   6, 0.60185    , 0.33032                                  
   8,   1,   7, 0.50280    , 0.25329                                  
   8,   1,   8, 0.65948    , 0.37515                                  
   8,   1,   9, 0.62948    , 0.35182                                  
   8,   1,  10, 0.51937    , 0.26617                                  
   8,   1,  11, 0.61109    , 0.33751                                  
   8,   1,  12, 0.43475    , 0.21300                                  
   8,   1,  13, 0.64518    , 0.36403                                  
   8,   1,  14, 0.62077    , 0.34504                                  
   8,   1,  15, 0.62512    , 0.34843                                  
   8,   1,  16, 0.57028    , 0.30578                                  
   8,   1,  17, 0.59060    , 0.32158                                  
   8,   1,  18, 0.64108    , 0.36084                                  
   8,   1,  19, 0.42745    , 0.20883                                  
   8,   1,  20, 0.63219    , 0.35392                                  
   8,   1,  21, 0.59234    , 0.32293                                  
   8,   1,  22, 0.42340    , 0.20652                                  
   8,   1,  23, 0.63123    , 0.35318                                  
   8,   1,  24, 0.62992    , 0.35216                                  
   9,   1,   1, 0.40975    , 0.19985                                  
   9,   1,   2, 0.63820    , 0.36305                                  
   9,   1,   3, 0.57323    , 0.31252                                  
   9,   1,   4, 0.51223    , 0.26507                                  
   9,   1,   5, 0.60496    , 0.33719                                  
   9,   1,   6, 0.44382    , 0.21933                                  
   9,   1,   7, 0.55425    , 0.29775                                  
   9,   1,   8, 0.62437    , 0.35228                                  
   9,   1,   9, 0.48658    , 0.24512                                  
   9,   1,  10, 0.61534    , 0.34526                                  
   9,   1,  11, 0.58243    , 0.31967                                  
   9,   1,  12, 0.42072    , 0.20613                                  
   9,   1,  13, 0.50261    , 0.25759                                  
   9,   1,  14, 0.41366    , 0.20209                                  
   9,   1,  15, 0.61179    , 0.34251                                  
   9,   1,  16, 0.60074    , 0.33391                                  
   9,   1,  17, 0.59137    , 0.32663                                  
   9,   1,  18, 0.61087    , 0.34178                                  
   9,   1,  19, 0.55189    , 0.29591                                  
   9,   1,  20, 0.60960    , 0.34080                                  
   9,   1,  21, 0.62040    , 0.34920                                  
   9,   1,  22, 0.57155    , 0.31120                                  
   9,   1,  23, 0.41032    , 0.20018                                  
   9,   1,  24, 0.60918    , 0.34047                                  
  10,   1,   1, 0.63585    , 0.35677                                  
  10,   1,   2, 0.45862    , 0.22664                                  
  10,   1,   3, 0.57272    , 0.30768                                  
  10,   1,   4, 0.52931    , 0.27390                                  
  10,   1,   5, 0.42400    , 0.20685                                  
  10,   1,   6, 0.60185    , 0.33032                                  
  10,   1,   7, 0.50280    , 0.25329                                  
  10,   1,   8, 0.65948    , 0.37515                                  
  10,   1,   9, 0.62948    , 0.35182                                  
  10,   1,  10, 0.51937    , 0.26617                                  
  10,   1,  11, 0.61109    , 0.33751                                  
  10,   1,  12, 0.43475    , 0.21300                                  
  10,   1,  13, 0.64518    , 0.36403                                  
  10,   1,  14, 0.62077    , 0.34504                                  
  10,   1,  15, 0.62512    , 0.34843                                  
  10,   1,  16, 0.57028    , 0.30578                                  
  10,   1,  17, 0.59060    , 0.32158                                  
  10,   1,  18, 0.64108    , 0.36084                                  
  10,   1,  19, 0.42745    , 0.20883                                  
  10,   1,  20, 0.63219    , 0.35392                                  
  10,   1,  21, 0.59234    , 0.32293                                  
  10,   1,  22, 0.42340    , 0.20652                                  
  10,   1,  23, 0.63123    , 0.35318                                  
  10,   1,  24, 0.62992    , 0.35216                                  
  11,   1,   1, 0.40975    , 0.19985                                  
  11,   1,   2, 0.63820    , 0.36305                                  
  11,   1,   3, 0.57323    , 0.31252                                  
  11,   1,   4, 0.51223    , 0.26507                                  
  11,   1,   5, 0.60496    , 0.33719                                  
  11,   1,   6, 0.44382    , 0.21933                                  
  11,   1,   7, 0.55425    , 0.29775                                  
  11,   1,   8, 0.62437    , 0.35228                                  
  11,   1,   9, 0.48658    , 0.24512                                  
  11,   1,  10, 0.61534    , 0.34526                                  
  11,   1,  11, 0.58243    , 0.31967                                  
  11,   1,  12, 0.42072    , 0.20613                                  
  11,   1,  13, 0.50261    , 0.25759                                  
  11,   1,  14, 0.41366    , 0.20209                                  
  11,   1,  15, 0.61179    , 0.34251                                  
  11,   1,  16, 0.60074    , 0.33391                                  
  11,   1,  17, 0.59137    , 0.32663                                  
  11,   1,  18, 0.61087    , 0.34178                                  
  11,   1,  19, 0.55189    , 0.29591                                  
  11,   1,  20, 0.60960    , 0.34080                                  
  11,   1,  21, 0.62040    , 0.34920                                  
  11,   1,  22, 0.57155    , 0.31120                                  
  11,   1,  23, 0.41032    , 0.20018                                  
  11,   1,  24, 0.60918    , 0.34047                                  
  12,   1,   1, 0.63585    , 0.35677                                  
  12,   1,   2, 0.45862    , 0.22664                                  
  12,   1,   3, 0.57272    , 0.30768                                  
  12,   1,   4, 0.52931    , 0.27390                                  
  12,   1,   5, 0.42400    , 0.20685                                  
  12,   1,   6, 0.60185    , 0.33032                                  
  12,   1,   7, 0.50280    , 0.25329                                  
  12,   1,   8, 0.65948    , 0.37515                                  
  12,   1,   9, 0.62948    , 0.35182                                  
  12,   1,  10, 0.51937    , 0.26617                                  
  12,   1,  11, 0.61109    , 0.33751                                  
  12,   1,  12, 0.43475    , 0.21300                                  
  12,   1,  13, 0.64518    , 0.36403                                  
  12,   1,  14, 0.62077    , 0.34504                                  
  12,   1,  15, 0.62512    , 0.34843                                  
  12,   1,  16, 0.57028    , 0.30578                                  
  12,   1,  17, 0.59060    , 0.32158                                  
  12,   1,  18, 0.64108    , 0.36084                                  
  12,   1,  19, 0.42745    , 0.20883                                  
  12,   1,  20, 0.63219    , 0.35392                                  
  12,   1,  21, 0.59234    , 0.32293                                  
  12,   1,  22, 0.42340    , 0.20652                                  
  12,   1,  23, 0.63123    , 0.35318                                  
  12,   1,  24, 0.62992    , 0.35216                                  
